benchmark_name,run_id,cell_index,try_number,category,prompt_tokens,response_tokens,total_tokens
billionaires-statistics-2023,1774817839-71a141a2,11,4,manager_decision,627,39,666
billionaires-statistics-2023,1774817839-71a141a2,12,0,manager_decision,684,65,749
billionaires-statistics-2023,1774817839-71a141a2,12,0,new_code_call,778,1446,2224
billionaires-statistics-2023,1774817839-71a141a2,12,1,manager_decision,1661,52,1713
billionaires-statistics-2023,1774817839-71a141a2,12,1,repair_call,1629,1432,3061
billionaires-statistics-2023,1774817839-71a141a2,12,2,manager_decision,952,35,987
billionaires-statistics-2023,1774817839-71a141a2,13,0,manager_decision,518,55,573
billionaires-statistics-2023,1774817839-71a141a2,13,0,new_code_call,612,835,1447
billionaires-statistics-2023,1774817839-71a141a2,13,1,manager_decision,619,31,650
billionaires-statistics-2023,1774817839-71a141a2,13,1,optimizer_call,575,535,1110
billionaires-statistics-2023,1774817839-71a141a2,14,0,manager_decision,474,36,510
billionaires-statistics-2023,1774817839-71a141a2,15,0,manager_decision,475,32,507
billionaires-statistics-2023,1774817839-71a141a2,16,0,manager_decision,502,61,563
billionaires-statistics-2023,1774817839-71a141a2,16,0,new_code_call,596,1034,1630
billionaires-statistics-2023,1774817839-71a141a2,16,1,manager_decision,632,44,676
billionaires-statistics-2023,1774817839-71a141a2,16,1,optimizer_call,601,926,1527
billionaires-statistics-2023,1774817839-71a141a2,16,2,manager_decision,614,62,676
billionaires-statistics-2023,1774817839-71a141a2,16,2,new_code_call,596,1376,1972
billionaires-statistics-2023,1774817839-71a141a2,16,3,manager_decision,647,53,700
billionaires-statistics-2023,1774817839-71a141a2,16,3,optimizer_call,616,1042,1658
