benchmark_name,run_id,cell_index,try_number,category,prompt_tokens,response_tokens,total_tokens
adidas-retail-eda-data-visualization,1774832629-67338031,23,1,optimizer_call,650,267,917
adidas-retail-eda-data-visualization,1774832629-67338031,24,0,manager_decision,490,49,539
adidas-retail-eda-data-visualization,1774832629-67338031,24,0,new_code_call,584,315,899
adidas-retail-eda-data-visualization,1774832629-67338031,25,0,manager_decision,541,29,570
adidas-retail-eda-data-visualization,1774832629-67338031,25,0,new_code_call,635,697,1332
adidas-retail-eda-data-visualization,1774832629-67338031,26,0,manager_decision,541,55,596
adidas-retail-eda-data-visualization,1774832629-67338031,26,0,new_code_call,635,848,1483
adidas-retail-eda-data-visualization,1774832629-67338031,27,0,manager_decision,491,49,540
adidas-retail-eda-data-visualization,1774832629-67338031,27,0,new_code_call,585,417,1002
adidas-retail-eda-data-visualization,1774832629-67338031,28,0,manager_decision,490,37,527
adidas-retail-eda-data-visualization,1774832629-67338031,28,0,new_code_call,584,479,1063
adidas-retail-eda-data-visualization,1774832629-67338031,29,0,manager_decision,493,61,554
adidas-retail-eda-data-visualization,1774832629-67338031,29,0,new_code_call,587,914,1501
adidas-retail-eda-data-visualization,1774832629-67338031,30,0,manager_decision,520,23,543
adidas-retail-eda-data-visualization,1774832629-67338031,30,0,new_code_call,614,4113,4727
adidas-retail-eda-data-visualization,1774832629-67338031,30,1,manager_decision,634,40,674
adidas-retail-eda-data-visualization,1774832629-67338031,30,1,optimizer_call,587,5330,5917
adidas-retail-eda-data-visualization,1774832629-67338031,30,2,manager_decision,5544,63,5607
adidas-retail-eda-data-visualization,1774832629-67338031,30,2,repair_call,5512,4369,9881
adidas-retail-eda-data-visualization,1774832629-67338031,30,3,manager_decision,746,37,783
adidas-retail-eda-data-visualization,1774832629-67338031,30,3,repair_call,714,3953,4667
adidas-retail-eda-data-visualization,1774832629-67338031,30,4,manager_decision,664,44,708
adidas-retail-eda-data-visualization,1774832629-67338031,31,0,manager_decision,507,53,560
adidas-retail-eda-data-visualization,1774832629-67338031,31,0,new_code_call,601,2175,2776
adidas-retail-eda-data-visualization,1774832629-67338031,31,1,manager_decision,740,48,788
adidas-retail-eda-data-visualization,1774832629-67338031,31,1,repair_call,708,1070,1778
adidas-retail-eda-data-visualization,1774832629-67338031,31,2,manager_decision,725,71,796
adidas-retail-eda-data-visualization,1774832629-67338031,31,2,repair_call,693,1921,2614
adidas-retail-eda-data-visualization,1774832629-67338031,31,3,manager_decision,762,27,789
adidas-retail-eda-data-visualization,1774832629-67338031,31,3,repair_call,704,2372,3076
adidas-retail-eda-data-visualization,1774832629-67338031,31,4,manager_decision,700,42,742
adidas-retail-eda-data-visualization,1774832629-67338031,31,4,new_code_call,601,3214,3815
adidas-retail-eda-data-visualization,1774832629-67338031,32,0,manager_decision,490,52,542
adidas-retail-eda-data-visualization,1774832629-67338031,32,0,new_code_call,584,463,1047
adidas-retail-eda-data-visualization,1774832629-67338031,33,0,manager_decision,541,44,585
adidas-retail-eda-data-visualization,1774832629-67338031,33,0,new_code_call,635,1594,2229
adidas-retail-eda-data-visualization,1774832629-67338031,33,1,manager_decision,1301,28,1329
adidas-retail-eda-data-visualization,1774832629-67338031,33,1,repair_call,1269,1265,2534
adidas-retail-eda-data-visualization,1774832629-67338031,33,2,manager_decision,721,41,762
adidas-retail-eda-data-visualization,1774832629-67338031,33,2,optimizer_call,653,468,1121
adidas-retail-eda-data-visualization,1774832629-67338031,34,0,manager_decision,542,53,595
adidas-retail-eda-data-visualization,1774832629-67338031,34,0,new_code_call,636,2117,2753
adidas-retail-eda-data-visualization,1774832629-67338031,34,1,manager_decision,727,52,779
adidas-retail-eda-data-visualization,1774832629-67338031,34,1,optimizer_call,658,217,875
adidas-retail-eda-data-visualization,1774832629-67338031,35,0,manager_decision,491,25,516
adidas-retail-eda-data-visualization,1774832629-67338031,36,0,manager_decision,490,40,530
adidas-retail-eda-data-visualization,1774832629-67338031,36,0,new_code_call,584,237,821
adidas-retail-eda-data-visualization,1774832629-67338031,37,0,manager_decision,493,42,535
adidas-retail-eda-data-visualization,1774832629-67338031,37,0,new_code_call,587,840,1427
adidas-retail-eda-data-visualization,1774832629-67338031,38,0,manager_decision,510,45,555
adidas-retail-eda-data-visualization,1774832629-67338031,38,0,new_code_call,604,2187,2791
adidas-retail-eda-data-visualization,1774832629-67338031,38,1,manager_decision,623,59,682
adidas-retail-eda-data-visualization,1774832629-67338031,38,1,optimizer_call,586,2642,3228
adidas-retail-eda-data-visualization,1774832629-67338031,38,2,manager_decision,667,41,708
adidas-retail-eda-data-visualization,1774832629-67338031,38,2,repair_call,635,4980,5615
adidas-retail-eda-data-visualization,1774832629-67338031,38,3,manager_decision,631,34,665
adidas-retail-eda-data-visualization,1774832629-67338031,38,3,optimizer_call,594,6975,7569
adidas-retail-eda-data-visualization,1774832629-67338031,38,4,manager_decision,633,41,674
adidas-retail-eda-data-visualization,1774832629-67338031,39,0,manager_decision,506,32,538
adidas-retail-eda-data-visualization,1774832629-67338031,39,0,new_code_call,600,3234,3834
adidas-retail-eda-data-visualization,1774832629-67338031,39,1,manager_decision,700,43,743
adidas-retail-eda-data-visualization,1774832629-67338031,39,1,repair_call,668,5020,5688
adidas-retail-eda-data-visualization,1774832629-67338031,39,2,manager_decision,663,60,723
adidas-retail-eda-data-visualization,1774832629-67338031,39,2,optimizer_call,630,2184,2814
adidas-retail-eda-data-visualization,1774832629-67338031,40,0,manager_decision,507,51,558
adidas-retail-eda-data-visualization,1774832629-67338031,40,0,new_code_call,601,357,958
adidas-retail-eda-data-visualization,1774832629-67338031,41,0,manager_decision,488,56,544
adidas-retail-eda-data-visualization,1774832629-67338031,41,0,new_code_call,582,382,964
adidas-retail-eda-data-visualization,1774832629-67338031,42,0,manager_decision,493,50,543
adidas-retail-eda-data-visualization,1774832629-67338031,42,0,new_code_call,587,2240,2827
adidas-retail-eda-data-visualization,1774832629-67338031,42,1,manager_decision,1296,32,1328
adidas-retail-eda-data-visualization,1774832629-67338031,42,1,repair_call,1264,1537,2801
adidas-retail-eda-data-visualization,1774832629-67338031,42,2,manager_decision,5480,33,5513
adidas-retail-eda-data-visualization,1774832629-67338031,42,2,new_code_call,587,3827,4414
adidas-retail-eda-data-visualization,1774832629-67338031,42,3,manager_decision,1405,42,1447
adidas-retail-eda-data-visualization,1774832629-67338031,42,3,repair_call,1373,5077,6450
adidas-retail-eda-data-visualization,1774832629-67338031,42,4,manager_decision,606,39,645
adidas-retail-eda-data-visualization,1774832629-67338031,43,0,manager_decision,492,49,541
adidas-retail-eda-data-visualization,1774832629-67338031,43,0,new_code_call,586,910,1496
adidas-retail-eda-data-visualization,1774832629-67338031,43,1,manager_decision,612,37,649
adidas-retail-eda-data-visualization,1774832629-67338031,43,1,repair_call,580,557,1137
adidas-retail-eda-data-visualization,1774832629-67338031,43,2,manager_decision,616,38,654
adidas-retail-eda-data-visualization,1774832629-67338031,43,2,repair_call,584,1022,1606
adidas-retail-eda-data-visualization,1774832629-67338031,43,3,manager_decision,5505,49,5554
adidas-retail-eda-data-visualization,1774832629-67338031,43,3,repair_call,5473,2970,8443
adidas-retail-eda-data-visualization,1774832629-67338031,43,4,manager_decision,686,49,735
adidas-retail-eda-data-visualization,1774832629-67338031,43,4,repair_call,654,2050,2704
adidas-retail-eda-data-visualization,1774832629-67338031,44,0,manager_decision,537,55,592
adidas-retail-eda-data-visualization,1774832629-67338031,44,0,new_code_call,631,672,1303
adidas-retail-eda-data-visualization,1774832629-67338031,44,1,manager_decision,696,50,746
adidas-retail-eda-data-visualization,1774832629-67338031,44,1,optimizer_call,632,1267,1899
adidas-retail-eda-data-visualization,1774832629-67338031,45,0,manager_decision,537,40,577
adidas-retail-eda-data-visualization,1774832629-67338031,45,0,new_code_call,631,1368,1999
adidas-retail-eda-data-visualization,1774832629-67338031,45,1,manager_decision,698,50,748
adidas-retail-eda-data-visualization,1774832629-67338031,45,1,optimizer_call,634,514,1148
adidas-retail-eda-data-visualization,1774832629-67338031,46,0,manager_decision,537,55,592
adidas-retail-eda-data-visualization,1774832629-67338031,46,0,new_code_call,631,545,1176
adidas-retail-eda-data-visualization,1774832629-67338031,46,1,manager_decision,710,39,749
adidas-retail-eda-data-visualization,1774832629-67338031,46,1,optimizer_call,646,590,1236
adidas-retail-eda-data-visualization,1774832629-67338031,47,0,manager_decision,569,35,604
adidas-retail-eda-data-visualization,1774832629-67338031,47,0,new_code_call,663,154,817
adidas-retail-eda-data-visualization,1774832629-67338031,48,0,manager_decision,493,47,540
adidas-retail-eda-data-visualization,1774832629-67338031,48,0,new_code_call,587,337,924
adidas-retail-eda-data-visualization,1774832629-67338031,49,0,manager_decision,517,46,563
adidas-retail-eda-data-visualization,1774832629-67338031,49,0,new_code_call,611,2104,2715
adidas-retail-eda-data-visualization,1774832629-67338031,49,1,manager_decision,710,50,760
adidas-retail-eda-data-visualization,1774832629-67338031,49,1,repair_call,678,1433,2111
adidas-retail-eda-data-visualization,1774832629-67338031,49,2,manager_decision,748,52,800
adidas-retail-eda-data-visualization,1774832629-67338031,49,2,repair_call,716,2033,2749
adidas-retail-eda-data-visualization,1774832629-67338031,49,3,manager_decision,779,36,815
adidas-retail-eda-data-visualization,1774832629-67338031,49,3,repair_call,747,1243,1990
adidas-retail-eda-data-visualization,1774832629-67338031,49,4,manager_decision,774,67,841
adidas-retail-eda-data-visualization,1774832629-67338031,49,4,new_code_call,611,1528,2139
adidas-retail-eda-data-visualization,1774832629-67338031,50,0,manager_decision,518,61,579
adidas-retail-eda-data-visualization,1774832629-67338031,50,0,new_code_call,612,1406,2018
adidas-retail-eda-data-visualization,1774832629-67338031,50,1,manager_decision,712,40,752
adidas-retail-eda-data-visualization,1774832629-67338031,50,1,repair_call,680,1402,2082
adidas-retail-eda-data-visualization,1774832629-67338031,50,2,manager_decision,718,46,764
adidas-retail-eda-data-visualization,1774832629-67338031,50,2,optimizer_call,673,1184,1857
adidas-retail-eda-data-visualization,1774832629-67338031,50,3,manager_decision,669,54,723
adidas-retail-eda-data-visualization,1774832629-67338031,50,3,optimizer_call,624,1382,2006
adidas-retail-eda-data-visualization,1774832629-67338031,50,4,manager_decision,1372,40,1412
adidas-retail-eda-data-visualization,1774832629-67338031,50,4,new_code_call,612,783,1395
adidas-retail-eda-data-visualization,1774832629-67338031,51,0,manager_decision,541,59,600
adidas-retail-eda-data-visualization,1774832629-67338031,51,0,new_code_call,635,1033,1668
adidas-retail-eda-data-visualization,1774832629-67338031,51,1,manager_decision,1419,31,1450
adidas-retail-eda-data-visualization,1774832629-67338031,51,1,repair_call,1387,924,2311
adidas-retail-eda-data-visualization,1774832629-67338031,51,2,manager_decision,730,30,760
adidas-retail-eda-data-visualization,1774832629-67338031,51,2,optimizer_call,662,288,950
adidas-retail-eda-data-visualization,1774832629-67338031,52,0,manager_decision,539,48,587
adidas-retail-eda-data-visualization,1774832629-67338031,52,0,new_code_call,633,222,855
adidas-retail-eda-data-visualization,1774832629-67338031,53,0,manager_decision,530,50,580
adidas-retail-eda-data-visualization,1774832629-67338031,53,0,new_code_call,624,562,1186
adidas-retail-eda-data-visualization,1774832629-67338031,53,1,manager_decision,682,43,725
adidas-retail-eda-data-visualization,1774832629-67338031,53,1,optimizer_call,625,1599,2224
adidas-retail-eda-data-visualization,1774832629-67338031,54,0,manager_decision,495,49,544
adidas-retail-eda-data-visualization,1774832629-67338031,54,0,new_code_call,589,775,1364
adidas-retail-eda-data-visualization,1774832629-67338031,54,1,manager_decision,641,48,689
adidas-retail-eda-data-visualization,1774832629-67338031,54,1,optimizer_call,619,791,1410
adidas-retail-eda-data-visualization,1774832629-67338031,55,0,manager_decision,488,37,525
adidas-retail-eda-data-visualization,1774832629-67338031,55,0,new_code_call,582,412,994
adidas-retail-eda-data-visualization,1774832629-67338031,56,0,manager_decision,515,30,545
adidas-retail-eda-data-visualization,1774832629-67338031,56,0,new_code_call,609,224,833
adidas-retail-eda-data-visualization,1774832629-67338031,57,0,manager_decision,502,40,542
adidas-retail-eda-data-visualization,1774832629-67338031,57,0,new_code_call,596,405,1001
adidas-retail-eda-data-visualization,1774832629-67338031,57,1,manager_decision,633,37,670
adidas-retail-eda-data-visualization,1774832629-67338031,57,1,optimizer_call,604,697,1301
adidas-retail-eda-data-visualization,1774832629-67338031,58,0,manager_decision,527,64,591
adidas-retail-eda-data-visualization,1774832629-67338031,58,0,new_code_call,621,600,1221
adidas-retail-eda-data-visualization,1774832629-67338031,58,1,manager_decision,1741,37,1778
adidas-retail-eda-data-visualization,1774832629-67338031,58,1,repair_call,1709,3854,5563
adidas-retail-eda-data-visualization,1774832629-67338031,58,2,manager_decision,738,54,792
adidas-retail-eda-data-visualization,1774832629-67338031,58,2,optimizer_call,684,555,1239
adidas-retail-eda-data-visualization,1774832629-67338031,58,3,manager_decision,1845,45,1890
adidas-retail-eda-data-visualization,1774832629-67338031,58,3,new_code_call,621,698,1319
adidas-retail-eda-data-visualization,1774832629-67338031,58,4,manager_decision,1812,51,1863
adidas-retail-eda-data-visualization,1774832629-67338031,58,4,new_code_call,621,1890,2511
adidas-retail-eda-data-visualization,1774832629-67338031,59,0,manager_decision,527,52,579
adidas-retail-eda-data-visualization,1774832629-67338031,59,0,new_code_call,621,930,1551
adidas-retail-eda-data-visualization,1774832629-67338031,59,1,manager_decision,1709,44,1753
adidas-retail-eda-data-visualization,1774832629-67338031,59,1,new_code_call,621,1426,2047
adidas-retail-eda-data-visualization,1774832629-67338031,59,2,manager_decision,1705,37,1742
adidas-retail-eda-data-visualization,1774832629-67338031,59,2,repair_call,1673,9216,10889
adidas-retail-eda-data-visualization,1774832629-67338031,59,3,manager_decision,1338,50,1388
adidas-retail-eda-data-visualization,1774832629-67338031,59,3,repair_call,1306,1367,2673
adidas-retail-eda-data-visualization,1774832629-67338031,59,4,manager_decision,751,59,810
adidas-retail-eda-data-visualization,1774832629-67338031,59,4,optimizer_call,697,8668,9365
adidas-retail-eda-data-visualization,1774832629-67338031,60,0,manager_decision,527,45,572
adidas-retail-eda-data-visualization,1774832629-67338031,60,0,new_code_call,621,1597,2218
adidas-retail-eda-data-visualization,1774832629-67338031,60,1,manager_decision,1717,37,1754
adidas-retail-eda-data-visualization,1774832629-67338031,60,1,new_code_call,621,627,1248
adidas-retail-eda-data-visualization,1774832629-67338031,60,2,manager_decision,1712,42,1754
adidas-retail-eda-data-visualization,1774832629-67338031,60,2,repair_call,1680,3198,4878
adidas-retail-eda-data-visualization,1774832629-67338031,60,3,manager_decision,789,48,837
adidas-retail-eda-data-visualization,1774832629-67338031,60,3,optimizer_call,735,2982,3717
adidas-retail-eda-data-visualization,1774832629-67338031,60,4,manager_decision,753,62,815
adidas-retail-eda-data-visualization,1774832629-67338031,61,0,manager_decision,496,39,535
adidas-retail-eda-data-visualization,1774832629-67338031,61,0,new_code_call,590,1737,2327
adidas-retail-eda-data-visualization,1774832629-67338031,61,1,manager_decision,636,51,687
adidas-retail-eda-data-visualization,1774832629-67338031,61,1,optimizer_call,613,650,1263
adidas-retail-eda-data-visualization,1774832629-67338031,61,2,manager_decision,616,69,685
adidas-retail-eda-data-visualization,1774832629-67338031,61,2,new_code_call,590,1338,1928
adidas-retail-eda-data-visualization,1774832629-67338031,61,3,manager_decision,650,45,695
adidas-retail-eda-data-visualization,1774832629-67338031,61,3,optimizer_call,627,530,1157
adidas-retail-eda-data-visualization,1774832629-67338031,61,4,manager_decision,626,43,669
adidas-retail-eda-data-visualization,1774832629-67338031,62,0,manager_decision,489,46,535
adidas-retail-eda-data-visualization,1774832629-67338031,62,0,new_code_call,583,242,825
adidas-retail-eda-data-visualization,1774832629-67338031,63,0,manager_decision,517,49,566
adidas-retail-eda-data-visualization,1774832629-67338031,63,0,new_code_call,611,502,1113
adidas-retail-eda-data-visualization,1774832629-67338031,64,0,manager_decision,498,33,531
adidas-retail-eda-data-visualization,1774832629-67338031,64,0,new_code_call,592,489,1081
adidas-retail-eda-data-visualization,1774832629-67338031,64,1,manager_decision,625,33,658
adidas-retail-eda-data-visualization,1774832629-67338031,64,1,optimizer_call,600,2479,3079
adidas-retail-eda-data-visualization,1774832629-67338031,64,2,manager_decision,607,51,658
adidas-retail-eda-data-visualization,1774832629-67338031,64,2,new_code_call,592,2658,3250
adidas-retail-eda-data-visualization,1774832629-67338031,64,3,manager_decision,640,48,688
adidas-retail-eda-data-visualization,1774832629-67338031,64,3,optimizer_call,615,682,1297
adidas-retail-eda-data-visualization,1774832629-67338031,64,4,manager_decision,630,38,668
adidas-retail-eda-data-visualization,1774832629-67338031,65,0,manager_decision,491,59,550
adidas-retail-eda-data-visualization,1774832629-67338031,65,0,new_code_call,585,566,1151
adidas-retail-eda-data-visualization,1774832629-67338031,66,0,manager_decision,517,42,559
adidas-retail-eda-data-visualization,1774832629-67338031,66,0,new_code_call,611,535,1146
adidas-retail-eda-data-visualization,1774832629-67338031,67,0,manager_decision,517,27,544
adidas-retail-eda-data-visualization,1774832629-67338031,67,0,new_code_call,611,233,844
adidas-retail-eda-data-visualization,1774832629-67338031,68,0,manager_decision,504,31,535
adidas-retail-eda-data-visualization,1774832629-67338031,68,0,new_code_call,598,503,1101
adidas-retail-eda-data-visualization,1774832629-67338031,68,1,manager_decision,637,40,677
adidas-retail-eda-data-visualization,1774832629-67338031,68,1,optimizer_call,606,2551,3157
adidas-retail-eda-data-visualization,1774832629-67338031,68,2,manager_decision,631,46,677
adidas-retail-eda-data-visualization,1774832629-67338031,68,2,optimizer_call,600,928,1528
adidas-retail-eda-data-visualization,1774832629-67338031,69,0,manager_decision,524,41,565
adidas-retail-eda-data-visualization,1774832629-67338031,69,0,new_code_call,618,527,1145
adidas-retail-eda-data-visualization,1774832629-67338031,69,1,manager_decision,672,52,724
adidas-retail-eda-data-visualization,1774832629-67338031,69,1,optimizer_call,621,249,870
adidas-retail-eda-data-visualization,1774832629-67338031,70,0,manager_decision,524,47,571
adidas-retail-eda-data-visualization,1774832629-67338031,70,0,new_code_call,618,715,1333
adidas-retail-eda-data-visualization,1774832629-67338031,70,1,manager_decision,672,38,710
adidas-retail-eda-data-visualization,1774832629-67338031,70,1,new_code_call,618,445,1063
adidas-retail-eda-data-visualization,1774832629-67338031,70,2,manager_decision,672,31,703
adidas-retail-eda-data-visualization,1774832629-67338031,70,2,new_code_call,618,789,1407
adidas-retail-eda-data-visualization,1774832629-67338031,70,3,manager_decision,672,38,710
adidas-retail-eda-data-visualization,1774832629-67338031,70,3,new_code_call,618,499,1117
adidas-retail-eda-data-visualization,1774832629-67338031,70,4,manager_decision,685,44,729
adidas-retail-eda-data-visualization,1774832629-67338031,71,0,manager_decision,528,36,564
adidas-retail-eda-data-visualization,1774832629-67338031,71,0,new_code_call,622,1007,1629
adidas-retail-eda-data-visualization,1774832629-67338031,71,1,manager_decision,676,40,716
adidas-retail-eda-data-visualization,1774832629-67338031,71,1,optimizer_call,621,518,1139
adidas-retail-eda-data-visualization,1774832629-67338031,72,0,manager_decision,496,40,536
adidas-retail-eda-data-visualization,1774832629-67338031,72,0,new_code_call,590,2619,3209
adidas-retail-eda-data-visualization,1774832629-67338031,72,1,manager_decision,622,70,692
adidas-retail-eda-data-visualization,1774832629-67338031,72,1,optimizer_call,599,2159,2758
adidas-retail-eda-data-visualization,1774832629-67338031,72,2,manager_decision,604,37,641
adidas-retail-eda-data-visualization,1774832629-67338031,73,0,manager_decision,489,61,550
adidas-retail-eda-data-visualization,1774832629-67338031,73,0,new_code_call,583,723,1306
adidas-retail-eda-data-visualization,1774832629-67338031,74,0,manager_decision,515,44,559
adidas-retail-eda-data-visualization,1774832629-67338031,74,0,new_code_call,609,409,1018
adidas-retail-eda-data-visualization,1774832629-67338031,75,0,manager_decision,532,45,577
adidas-retail-eda-data-visualization,1774832629-67338031,76,0,manager_decision,522,52,574
adidas-retail-eda-data-visualization,1774832629-67338031,76,0,new_code_call,616,641,1257
adidas-retail-eda-data-visualization,1774832629-67338031,76,1,manager_decision,679,56,735
adidas-retail-eda-data-visualization,1774832629-67338031,76,1,optimizer_call,630,1276,1906
adidas-retail-eda-data-visualization,1774832629-67338031,77,0,manager_decision,498,53,551
adidas-retail-eda-data-visualization,1774832629-67338031,77,0,new_code_call,592,1150,1742
adidas-retail-eda-data-visualization,1774832629-67338031,78,0,manager_decision,491,53,544
adidas-retail-eda-data-visualization,1774832629-67338031,78,0,new_code_call,585,289,874
adidas-retail-eda-data-visualization,1774832629-67338031,79,0,manager_decision,517,68,585
adidas-retail-eda-data-visualization,1774832629-67338031,79,0,new_code_call,611,224,835
adidas-retail-eda-data-visualization,1774832629-67338031,80,0,manager_decision,533,42,575
adidas-retail-eda-data-visualization,1774832629-67338031,80,0,new_code_call,627,458,1085
adidas-retail-eda-data-visualization,1774832629-67338031,81,0,manager_decision,524,57,581
adidas-retail-eda-data-visualization,1774832629-67338031,81,0,new_code_call,618,927,1545
adidas-retail-eda-data-visualization,1774832629-67338031,81,1,manager_decision,679,40,719
adidas-retail-eda-data-visualization,1774832629-67338031,81,1,optimizer_call,628,4015,4643
adidas-retail-eda-data-visualization,1774832629-67338031,82,0,manager_decision,482,57,539
adidas-retail-eda-data-visualization,1774832629-67338031,82,0,new_code_call,576,372,948
adidas-retail-eda-data-visualization,1774832629-67338031,83,0,manager_decision,480,24,504
adidas-retail-eda-data-visualization,1774832629-67338031,83,0,new_code_call,574,261,835
adidas-retail-eda-data-visualization,1774832629-67338031,84,0,manager_decision,483,44,527
adidas-retail-eda-data-visualization,1774832629-67338031,84,0,new_code_call,577,1185,1762
adidas-retail-eda-data-visualization,1774832629-67338031,85,0,manager_decision,537,35,572
adidas-retail-eda-data-visualization,1774832629-67338031,85,0,new_code_call,631,1156,1787
adidas-retail-eda-data-visualization,1774832629-67338031,85,1,manager_decision,699,38,737
adidas-retail-eda-data-visualization,1774832629-67338031,85,1,optimizer_call,635,568,1203
adidas-retail-eda-data-visualization,1774832629-67338031,86,0,manager_decision,537,28,565
adidas-retail-eda-data-visualization,1774832629-67338031,86,0,new_code_call,631,697,1328
adidas-retail-eda-data-visualization,1774832629-67338031,86,1,manager_decision,685,49,734
adidas-retail-eda-data-visualization,1774832629-67338031,86,1,optimizer_call,621,173,794
adidas-retail-eda-data-visualization,1774832629-67338031,87,0,manager_decision,492,51,543
adidas-retail-eda-data-visualization,1774832629-67338031,87,0,new_code_call,586,296,882
