benchmark_name,run_id,cell_index,try_number,category,elapsed_seconds
comprehensive-data-exploration-with-python,1774801934-d1708826,12,2,agent_call,14.421966
comprehensive-data-exploration-with-python,1774801934-d1708826,12,2,rewrite_execution,9.301869
comprehensive-data-exploration-with-python,1774801934-d1708826,12,2,cudf_profiling,6.031856
comprehensive-data-exploration-with-python,1774801934-d1708826,12,3,agent_call,11.116341
comprehensive-data-exploration-with-python,1774801934-d1708826,12,3,rewrite_execution,9.495949
comprehensive-data-exploration-with-python,1774801934-d1708826,12,3,cudf_profiling,5.732479
comprehensive-data-exploration-with-python,1774801934-d1708826,12,4,agent_call,9.340608
comprehensive-data-exploration-with-python,1774801934-d1708826,12,4,rewrite_execution,9.575320
comprehensive-data-exploration-with-python,1774801934-d1708826,12,4,cudf_profiling,5.916565
comprehensive-data-exploration-with-python,1774801934-d1708826,13,,original_execution,10.145707
comprehensive-data-exploration-with-python,1774801934-d1708826,13,0,agent_call,7.363290
comprehensive-data-exploration-with-python,1774801934-d1708826,13,0,rewrite_execution,9.368494
comprehensive-data-exploration-with-python,1774801934-d1708826,13,0,cudf_profiling,5.893875
comprehensive-data-exploration-with-python,1774801934-d1708826,13,1,agent_call,5.653044
comprehensive-data-exploration-with-python,1774801934-d1708826,14,,original_execution,10.585061
comprehensive-data-exploration-with-python,1774801934-d1708826,14,0,agent_call,15.578217
comprehensive-data-exploration-with-python,1774801934-d1708826,14,0,rewrite_execution,9.690297
comprehensive-data-exploration-with-python,1774801934-d1708826,14,0,cudf_profiling,5.918310
comprehensive-data-exploration-with-python,1774801934-d1708826,14,1,agent_call,1.909337
comprehensive-data-exploration-with-python,1774801934-d1708826,15,,original_execution,10.327755
comprehensive-data-exploration-with-python,1774801934-d1708826,15,0,agent_call,9.371493
comprehensive-data-exploration-with-python,1774801934-d1708826,15,0,rewrite_execution,9.284959
comprehensive-data-exploration-with-python,1774801934-d1708826,15,0,cudf_profiling,8.019886
comprehensive-data-exploration-with-python,1774801934-d1708826,15,1,agent_call,5.108380
comprehensive-data-exploration-with-python,1774801934-d1708826,16,,original_execution,10.802091
comprehensive-data-exploration-with-python,1774801934-d1708826,16,0,agent_call,9.839379
comprehensive-data-exploration-with-python,1774801934-d1708826,16,1,agent_call,10.209522
comprehensive-data-exploration-with-python,1774801934-d1708826,16,1,rewrite_execution,10.120401
comprehensive-data-exploration-with-python,1774801934-d1708826,16,1,cudf_profiling,6.000777
comprehensive-data-exploration-with-python,1774801934-d1708826,16,2,agent_call,5.356808
comprehensive-data-exploration-with-python,1774801934-d1708826,17,,original_execution,11.052330
comprehensive-data-exploration-with-python,1774801934-d1708826,17,0,agent_call,7.820807
comprehensive-data-exploration-with-python,1774801934-d1708826,17,1,agent_call,33.840261
comprehensive-data-exploration-with-python,1774801934-d1708826,17,1,rewrite_execution,10.431829
comprehensive-data-exploration-with-python,1774801934-d1708826,17,1,cudf_profiling,5.868077
comprehensive-data-exploration-with-python,1774801934-d1708826,17,2,agent_call,4.665307
comprehensive-data-exploration-with-python,1774801934-d1708826,17,3,agent_call,23.677735
comprehensive-data-exploration-with-python,1774801934-d1708826,17,4,agent_call,8.722588
comprehensive-data-exploration-with-python,1774801934-d1708826,18,,original_execution,10.863652
comprehensive-data-exploration-with-python,1774801934-d1708826,18,0,agent_call,6.292195
comprehensive-data-exploration-with-python,1774801934-d1708826,18,1,agent_call,9.752197
comprehensive-data-exploration-with-python,1774801934-d1708826,18,1,rewrite_execution,10.242418
comprehensive-data-exploration-with-python,1774801934-d1708826,18,1,cudf_profiling,5.918144
comprehensive-data-exploration-with-python,1774801934-d1708826,18,2,agent_call,3.489124
comprehensive-data-exploration-with-python,1774801934-d1708826,19,,original_execution,11.135673
comprehensive-data-exploration-with-python,1774801934-d1708826,19,0,agent_call,10.458522
comprehensive-data-exploration-with-python,1774801934-d1708826,19,1,agent_call,17.290856
comprehensive-data-exploration-with-python,1774801934-d1708826,19,1,rewrite_execution,10.628469
comprehensive-data-exploration-with-python,1774801934-d1708826,19,1,cudf_profiling,5.992552
comprehensive-data-exploration-with-python,1774801934-d1708826,19,2,agent_call,8.479679
comprehensive-data-exploration-with-python,1774801934-d1708826,19,3,agent_call,17.994401
comprehensive-data-exploration-with-python,1774801934-d1708826,19,3,rewrite_execution,10.505871
comprehensive-data-exploration-with-python,1774801934-d1708826,19,3,cudf_profiling,5.894340
comprehensive-data-exploration-with-python,1774801934-d1708826,19,4,agent_call,1.413133
comprehensive-data-exploration-with-python,1774801934-d1708826,20,,original_execution,10.621015
comprehensive-data-exploration-with-python,1774801934-d1708826,20,0,agent_call,25.091319
comprehensive-data-exploration-with-python,1774801934-d1708826,20,0,rewrite_execution,9.539869
comprehensive-data-exploration-with-python,1774801934-d1708826,20,0,cudf_profiling,5.814278
comprehensive-data-exploration-with-python,1774801934-d1708826,20,1,agent_call,34.802625
comprehensive-data-exploration-with-python,1774801934-d1708826,21,,original_execution,10.192626
comprehensive-data-exploration-with-python,1774801934-d1708826,21,0,agent_call,17.459782
comprehensive-data-exploration-with-python,1774801934-d1708826,21,0,rewrite_execution,10.254142
comprehensive-data-exploration-with-python,1774801934-d1708826,21,0,cudf_profiling,5.790352
comprehensive-data-exploration-with-python,1774801934-d1708826,21,1,agent_call,1.316103
comprehensive-data-exploration-with-python,1774801934-d1708826,22,,original_execution,11.971986
comprehensive-data-exploration-with-python,1774801934-d1708826,22,0,agent_call,16.550075
