benchmark_name,run_id,cell_index,try_number,category,prompt_tokens,response_tokens,total_tokens
comprehensive-data-exploration-with-python,1774801934-d1708826,9,0,manager_decision,568,28,596
comprehensive-data-exploration-with-python,1774801934-d1708826,9,0,new_code_call,662,1651,2313
comprehensive-data-exploration-with-python,1774801934-d1708826,9,1,manager_decision,748,31,779
comprehensive-data-exploration-with-python,1774801934-d1708826,9,1,optimizer_call,654,3913,4567
comprehensive-data-exploration-with-python,1774801934-d1708826,9,2,manager_decision,877,50,927
comprehensive-data-exploration-with-python,1774801934-d1708826,9,2,repair_call,845,2694,3539
comprehensive-data-exploration-with-python,1774801934-d1708826,9,3,manager_decision,823,51,874
comprehensive-data-exploration-with-python,1774801934-d1708826,9,3,optimizer_call,729,1442,2171
comprehensive-data-exploration-with-python,1774801934-d1708826,9,4,manager_decision,986,46,1032
comprehensive-data-exploration-with-python,1774801934-d1708826,9,4,repair_call,954,895,1849
comprehensive-data-exploration-with-python,1774801934-d1708826,10,0,manager_decision,617,35,652
comprehensive-data-exploration-with-python,1774801934-d1708826,10,0,new_code_call,711,992,1703
comprehensive-data-exploration-with-python,1774801934-d1708826,10,1,manager_decision,1975,51,2026
comprehensive-data-exploration-with-python,1774801934-d1708826,10,1,repair_call,1943,4402,6345
comprehensive-data-exploration-with-python,1774801934-d1708826,10,2,manager_decision,936,32,968
comprehensive-data-exploration-with-python,1774801934-d1708826,10,2,repair_call,904,1115,2019
comprehensive-data-exploration-with-python,1774801934-d1708826,10,3,manager_decision,2042,44,2086
comprehensive-data-exploration-with-python,1774801934-d1708826,10,3,repair_call,2010,8895,10905
comprehensive-data-exploration-with-python,1774801934-d1708826,10,4,manager_decision,2053,37,2090
comprehensive-data-exploration-with-python,1774801934-d1708826,10,4,new_code_call,711,2997,3708
comprehensive-data-exploration-with-python,1774801934-d1708826,11,0,manager_decision,585,33,618
comprehensive-data-exploration-with-python,1774801934-d1708826,11,0,new_code_call,679,1566,2245
comprehensive-data-exploration-with-python,1774801934-d1708826,11,1,manager_decision,1742,44,1786
comprehensive-data-exploration-with-python,1774801934-d1708826,11,1,repair_call,1710,6080,7790
comprehensive-data-exploration-with-python,1774801934-d1708826,11,2,manager_decision,769,32,801
comprehensive-data-exploration-with-python,1774801934-d1708826,11,2,optimizer_call,661,3904,4565
comprehensive-data-exploration-with-python,1774801934-d1708826,12,0,manager_decision,569,44,613
comprehensive-data-exploration-with-python,1774801934-d1708826,12,0,new_code_call,663,1306,1969
comprehensive-data-exploration-with-python,1774801934-d1708826,12,1,manager_decision,839,36,875
comprehensive-data-exploration-with-python,1774801934-d1708826,12,1,new_code_call,663,745,1408
comprehensive-data-exploration-with-python,1774801934-d1708826,12,2,manager_decision,816,39,855
comprehensive-data-exploration-with-python,1774801934-d1708826,12,2,new_code_call,663,1510,2173
comprehensive-data-exploration-with-python,1774801934-d1708826,12,3,manager_decision,827,47,874
comprehensive-data-exploration-with-python,1774801934-d1708826,12,3,new_code_call,663,995,1658
comprehensive-data-exploration-with-python,1774801934-d1708826,12,4,manager_decision,827,35,862
comprehensive-data-exploration-with-python,1774801934-d1708826,12,4,new_code_call,663,923,1586
comprehensive-data-exploration-with-python,1774801934-d1708826,13,0,manager_decision,506,38,544
comprehensive-data-exploration-with-python,1774801934-d1708826,13,0,new_code_call,600,761,1361
comprehensive-data-exploration-with-python,1774801934-d1708826,13,1,manager_decision,612,39,651
comprehensive-data-exploration-with-python,1774801934-d1708826,13,1,optimizer_call,582,336,918
comprehensive-data-exploration-with-python,1774801934-d1708826,14,0,manager_decision,562,69,631
comprehensive-data-exploration-with-python,1774801934-d1708826,14,0,new_code_call,656,1612,2268
comprehensive-data-exploration-with-python,1774801934-d1708826,14,1,manager_decision,765,46,811
comprehensive-data-exploration-with-python,1774801934-d1708826,15,0,manager_decision,505,30,535
comprehensive-data-exploration-with-python,1774801934-d1708826,15,0,new_code_call,599,555,1154
comprehensive-data-exploration-with-python,1774801934-d1708826,15,1,manager_decision,601,49,650
comprehensive-data-exploration-with-python,1774801934-d1708826,15,1,optimizer_call,570,450,1020
comprehensive-data-exploration-with-python,1774801934-d1708826,16,0,manager_decision,511,63,574
comprehensive-data-exploration-with-python,1774801934-d1708826,16,0,new_code_call,605,786,1391
comprehensive-data-exploration-with-python,1774801934-d1708826,16,1,manager_decision,643,36,679
comprehensive-data-exploration-with-python,1774801934-d1708826,16,1,repair_call,611,1344,1955
comprehensive-data-exploration-with-python,1774801934-d1708826,16,2,manager_decision,656,38,694
comprehensive-data-exploration-with-python,1774801934-d1708826,16,2,optimizer_call,619,531,1150
comprehensive-data-exploration-with-python,1774801934-d1708826,17,0,manager_decision,511,52,563
comprehensive-data-exploration-with-python,1774801934-d1708826,17,0,new_code_call,605,804,1409
comprehensive-data-exploration-with-python,1774801934-d1708826,17,1,manager_decision,671,43,714
comprehensive-data-exploration-with-python,1774801934-d1708826,17,1,repair_call,639,5268,5907
comprehensive-data-exploration-with-python,1774801934-d1708826,17,2,manager_decision,664,40,704
comprehensive-data-exploration-with-python,1774801934-d1708826,17,2,new_code_call,605,507,1112
comprehensive-data-exploration-with-python,1774801934-d1708826,17,3,manager_decision,709,45,754
comprehensive-data-exploration-with-python,1774801934-d1708826,17,3,repair_call,677,2561,3238
comprehensive-data-exploration-with-python,1774801934-d1708826,17,4,manager_decision,717,50,767
comprehensive-data-exploration-with-python,1774801934-d1708826,17,4,new_code_call,605,547,1152
comprehensive-data-exploration-with-python,1774801934-d1708826,18,0,manager_decision,617,40,657
comprehensive-data-exploration-with-python,1774801934-d1708826,18,0,new_code_call,711,540,1251
comprehensive-data-exploration-with-python,1774801934-d1708826,18,1,manager_decision,2930,63,2993
comprehensive-data-exploration-with-python,1774801934-d1708826,18,1,repair_call,2898,793,3691
comprehensive-data-exploration-with-python,1774801934-d1708826,18,2,manager_decision,786,53,839
comprehensive-data-exploration-with-python,1774801934-d1708826,18,2,optimizer_call,643,250,893
comprehensive-data-exploration-with-python,1774801934-d1708826,19,0,manager_decision,537,49,586
comprehensive-data-exploration-with-python,1774801934-d1708826,19,0,new_code_call,631,1116,1747
comprehensive-data-exploration-with-python,1774801934-d1708826,19,1,manager_decision,717,58,775
comprehensive-data-exploration-with-python,1774801934-d1708826,19,1,repair_call,685,1502,2187
comprehensive-data-exploration-with-python,1774801934-d1708826,19,2,manager_decision,731,50,781
comprehensive-data-exploration-with-python,1774801934-d1708826,19,2,optimizer_call,668,876,1544
comprehensive-data-exploration-with-python,1774801934-d1708826,19,3,manager_decision,839,58,897
comprehensive-data-exploration-with-python,1774801934-d1708826,19,3,repair_call,807,2143,2950
comprehensive-data-exploration-with-python,1774801934-d1708826,19,4,manager_decision,747,34,781
comprehensive-data-exploration-with-python,1774801934-d1708826,20,0,manager_decision,520,38,558
comprehensive-data-exploration-with-python,1774801934-d1708826,20,0,new_code_call,614,2813,3427
comprehensive-data-exploration-with-python,1774801934-d1708826,20,1,manager_decision,704,53,757
comprehensive-data-exploration-with-python,1774801934-d1708826,20,1,optimizer_call,658,4087,4745
comprehensive-data-exploration-with-python,1774801934-d1708826,21,0,manager_decision,514,55,569
comprehensive-data-exploration-with-python,1774801934-d1708826,21,0,new_code_call,608,1826,2434
comprehensive-data-exploration-with-python,1774801934-d1708826,21,1,manager_decision,642,48,690
comprehensive-data-exploration-with-python,1774801934-d1708826,22,0,manager_decision,470,44,514
comprehensive-data-exploration-with-python,1774801934-d1708826,22,0,new_code_call,564,1910,2474
