benchmark_name,run_id,cell_index,try_number,category,prompt_tokens,response_tokens,total_tokens
beautiful-kaggle-2022-analysis,1774764243-088ef06a,6,2,manager_decision,660,44,704
beautiful-kaggle-2022-analysis,1774764243-088ef06a,6,2,optimizer_call,620,1627,2247
beautiful-kaggle-2022-analysis,1774764243-088ef06a,6,3,manager_decision,630,31,661
beautiful-kaggle-2022-analysis,1774764243-088ef06a,7,0,manager_decision,583,58,641
beautiful-kaggle-2022-analysis,1774764243-088ef06a,7,0,new_code_call,677,1977,2654
beautiful-kaggle-2022-analysis,1774764243-088ef06a,7,1,manager_decision,764,46,810
beautiful-kaggle-2022-analysis,1774764243-088ef06a,7,1,new_code_call,677,719,1396
beautiful-kaggle-2022-analysis,1774764243-088ef06a,7,2,manager_decision,749,52,801
beautiful-kaggle-2022-analysis,1774764243-088ef06a,7,2,optimizer_call,639,3908,4547
beautiful-kaggle-2022-analysis,1774764243-088ef06a,7,3,manager_decision,765,43,808
beautiful-kaggle-2022-analysis,1774764243-088ef06a,7,3,optimizer_call,655,788,1443
beautiful-kaggle-2022-analysis,1774764243-088ef06a,7,4,manager_decision,752,45,797
beautiful-kaggle-2022-analysis,1774764243-088ef06a,8,0,manager_decision,513,48,561
beautiful-kaggle-2022-analysis,1774764243-088ef06a,8,0,new_code_call,607,950,1557
beautiful-kaggle-2022-analysis,1774764243-088ef06a,8,1,manager_decision,1295,33,1328
beautiful-kaggle-2022-analysis,1774764243-088ef06a,8,1,repair_call,1263,1425,2688
beautiful-kaggle-2022-analysis,1774764243-088ef06a,8,2,manager_decision,14200,34,14234
beautiful-kaggle-2022-analysis,1774764243-088ef06a,8,2,repair_call,14168,1756,15924
beautiful-kaggle-2022-analysis,1774764243-088ef06a,8,3,manager_decision,721,55,776
beautiful-kaggle-2022-analysis,1774764243-088ef06a,8,3,optimizer_call,681,1762,2443
beautiful-kaggle-2022-analysis,1774764243-088ef06a,8,4,manager_decision,1353,46,1399
beautiful-kaggle-2022-analysis,1774764243-088ef06a,8,4,new_code_call,607,1412,2019
beautiful-kaggle-2022-analysis,1774764243-088ef06a,9,0,manager_decision,513,31,544
beautiful-kaggle-2022-analysis,1774764243-088ef06a,9,0,new_code_call,607,2984,3591
beautiful-kaggle-2022-analysis,1774764243-088ef06a,9,1,manager_decision,625,44,669
beautiful-kaggle-2022-analysis,1774764243-088ef06a,9,1,new_code_call,607,5094,5701
beautiful-kaggle-2022-analysis,1774764243-088ef06a,9,2,manager_decision,630,46,676
beautiful-kaggle-2022-analysis,1774764243-088ef06a,9,2,optimizer_call,590,3229,3819
beautiful-kaggle-2022-analysis,1774764243-088ef06a,9,3,manager_decision,633,31,664
beautiful-kaggle-2022-analysis,1774764243-088ef06a,10,0,manager_decision,596,31,627
beautiful-kaggle-2022-analysis,1774764243-088ef06a,10,0,new_code_call,690,3186,3876
beautiful-kaggle-2022-analysis,1774764243-088ef06a,10,1,manager_decision,811,75,886
beautiful-kaggle-2022-analysis,1774764243-088ef06a,10,1,optimizer_call,688,580,1268
beautiful-kaggle-2022-analysis,1774764243-088ef06a,11,0,manager_decision,513,35,548
beautiful-kaggle-2022-analysis,1774764243-088ef06a,11,0,new_code_call,607,1264,1871
beautiful-kaggle-2022-analysis,1774764243-088ef06a,11,1,manager_decision,657,45,702
beautiful-kaggle-2022-analysis,1774764243-088ef06a,11,1,optimizer_call,617,3170,3787
beautiful-kaggle-2022-analysis,1774764243-088ef06a,11,2,manager_decision,604,37,641
beautiful-kaggle-2022-analysis,1774764243-088ef06a,11,2,optimizer_call,564,687,1251
beautiful-kaggle-2022-analysis,1774764243-088ef06a,11,3,manager_decision,616,37,653
beautiful-kaggle-2022-analysis,1774764243-088ef06a,12,0,manager_decision,514,52,566
beautiful-kaggle-2022-analysis,1774764243-088ef06a,12,0,new_code_call,608,1987,2595
beautiful-kaggle-2022-analysis,1774764243-088ef06a,12,1,manager_decision,680,29,709
beautiful-kaggle-2022-analysis,1774764243-088ef06a,12,1,optimizer_call,639,664,1303
beautiful-kaggle-2022-analysis,1774764243-088ef06a,13,0,manager_decision,554,49,603
beautiful-kaggle-2022-analysis,1774764243-088ef06a,13,0,new_code_call,648,4768,5416
beautiful-kaggle-2022-analysis,1774764243-088ef06a,13,1,manager_decision,702,40,742
beautiful-kaggle-2022-analysis,1774764243-088ef06a,13,1,new_code_call,648,4239,4887
beautiful-kaggle-2022-analysis,1774764243-088ef06a,13,2,manager_decision,710,40,750
beautiful-kaggle-2022-analysis,1774764243-088ef06a,13,2,optimizer_call,629,1359,1988
beautiful-kaggle-2022-analysis,1774764243-088ef06a,14,0,manager_decision,520,22,542
beautiful-kaggle-2022-analysis,1774764243-088ef06a,14,0,new_code_call,614,4167,4781
beautiful-kaggle-2022-analysis,1774764243-088ef06a,14,1,manager_decision,636,39,675
beautiful-kaggle-2022-analysis,1774764243-088ef06a,14,1,new_code_call,614,3128,3742
beautiful-kaggle-2022-analysis,1774764243-088ef06a,14,2,manager_decision,667,57,724
beautiful-kaggle-2022-analysis,1774764243-088ef06a,14,2,optimizer_call,620,1173,1793
beautiful-kaggle-2022-analysis,1774764243-088ef06a,14,3,manager_decision,641,54,695
beautiful-kaggle-2022-analysis,1774764243-088ef06a,14,3,optimizer_call,594,1482,2076
beautiful-kaggle-2022-analysis,1774764243-088ef06a,14,4,manager_decision,657,27,684
beautiful-kaggle-2022-analysis,1774764243-088ef06a,14,4,optimizer_call,610,361,971
beautiful-kaggle-2022-analysis,1774764243-088ef06a,15,0,manager_decision,585,30,615
beautiful-kaggle-2022-analysis,1774764243-088ef06a,15,0,new_code_call,679,1831,2510
beautiful-kaggle-2022-analysis,1774764243-088ef06a,15,1,manager_decision,778,39,817
beautiful-kaggle-2022-analysis,1774764243-088ef06a,15,1,new_code_call,679,2196,2875
beautiful-kaggle-2022-analysis,1774764243-088ef06a,15,2,manager_decision,838,70,908
beautiful-kaggle-2022-analysis,1774764243-088ef06a,16,0,manager_decision,520,54,574
beautiful-kaggle-2022-analysis,1774764243-088ef06a,16,0,new_code_call,614,514,1128
beautiful-kaggle-2022-analysis,1774764243-088ef06a,17,0,manager_decision,550,42,592
beautiful-kaggle-2022-analysis,1774764243-088ef06a,17,0,new_code_call,644,272,916
beautiful-kaggle-2022-analysis,1774764243-088ef06a,18,0,manager_decision,518,43,561
beautiful-kaggle-2022-analysis,1774764243-088ef06a,18,0,new_code_call,612,757,1369
beautiful-kaggle-2022-analysis,1774764243-088ef06a,18,1,manager_decision,630,41,671
beautiful-kaggle-2022-analysis,1774764243-088ef06a,18,1,new_code_call,612,2608,3220
beautiful-kaggle-2022-analysis,1774764243-088ef06a,18,2,manager_decision,639,44,683
beautiful-kaggle-2022-analysis,1774764243-088ef06a,18,2,new_code_call,612,3059,3671
beautiful-kaggle-2022-analysis,1774764243-088ef06a,18,3,manager_decision,1328,55,1383
beautiful-kaggle-2022-analysis,1774764243-088ef06a,18,3,repair_call,1296,959,2255
beautiful-kaggle-2022-analysis,1774764243-088ef06a,18,4,manager_decision,652,27,679
