benchmark_name,run_id,cell_index,try_number,category,prompt_tokens,response_tokens,total_tokens
nyc-taxi,1774849747-007ed6d4,22,0,manager_decision,497,33,530
nyc-taxi,1774849747-007ed6d4,22,0,new_code_call,591,172,763
nyc-taxi,1774849747-007ed6d4,23,0,manager_decision,521,61,582
nyc-taxi,1774849747-007ed6d4,23,0,new_code_call,615,299,914
nyc-taxi,1774849747-007ed6d4,24,0,manager_decision,583,26,609
nyc-taxi,1774849747-007ed6d4,24,0,new_code_call,677,2097,2774
nyc-taxi,1774849747-007ed6d4,24,1,manager_decision,2696,47,2743
nyc-taxi,1774849747-007ed6d4,24,1,repair_call,2664,3125,5789
nyc-taxi,1774849747-007ed6d4,24,2,manager_decision,781,37,818
nyc-taxi,1774849747-007ed6d4,24,2,optimizer_call,677,8066,8743
nyc-taxi,1774849747-007ed6d4,25,0,manager_decision,583,67,650
nyc-taxi,1774849747-007ed6d4,25,0,new_code_call,677,1287,1964
nyc-taxi,1774849747-007ed6d4,26,0,manager_decision,538,64,602
nyc-taxi,1774849747-007ed6d4,26,0,new_code_call,632,1380,2012
nyc-taxi,1774849747-007ed6d4,26,1,manager_decision,6981,31,7012
nyc-taxi,1774849747-007ed6d4,26,1,new_code_call,632,775,1407
nyc-taxi,1774849747-007ed6d4,26,2,manager_decision,1479,58,1537
nyc-taxi,1774849747-007ed6d4,26,2,new_code_call,632,1930,2562
nyc-taxi,1774849747-007ed6d4,26,3,manager_decision,680,45,725
nyc-taxi,1774849747-007ed6d4,26,3,new_code_call,632,1679,2311
nyc-taxi,1774849747-007ed6d4,26,4,manager_decision,1479,42,1521
nyc-taxi,1774849747-007ed6d4,26,4,new_code_call,632,1570,2202
nyc-taxi,1774849747-007ed6d4,27,0,manager_decision,528,49,577
nyc-taxi,1774849747-007ed6d4,27,0,new_code_call,622,574,1196
nyc-taxi,1774849747-007ed6d4,27,1,manager_decision,709,33,742
nyc-taxi,1774849747-007ed6d4,27,1,optimizer_call,654,2466,3120
nyc-taxi,1774849747-007ed6d4,28,0,manager_decision,474,60,534
nyc-taxi,1774849747-007ed6d4,28,0,new_code_call,568,226,794
nyc-taxi,1774849747-007ed6d4,29,0,manager_decision,522,43,565
nyc-taxi,1774849747-007ed6d4,30,0,manager_decision,532,35,567
nyc-taxi,1774849747-007ed6d4,30,0,new_code_call,626,259,885
nyc-taxi,1774849747-007ed6d4,31,0,manager_decision,529,32,561
nyc-taxi,1774849747-007ed6d4,31,0,new_code_call,623,287,910
nyc-taxi,1774849747-007ed6d4,32,0,manager_decision,540,55,595
nyc-taxi,1774849747-007ed6d4,32,0,new_code_call,634,1088,1722
nyc-taxi,1774849747-007ed6d4,33,0,manager_decision,561,69,630
nyc-taxi,1774849747-007ed6d4,33,0,new_code_call,655,462,1117
nyc-taxi,1774849747-007ed6d4,34,0,manager_decision,524,37,561
nyc-taxi,1774849747-007ed6d4,34,0,new_code_call,618,512,1130
nyc-taxi,1774849747-007ed6d4,35,0,manager_decision,518,27,545
nyc-taxi,1774849747-007ed6d4,35,0,new_code_call,612,547,1159
