benchmark_name,run_id,cell_index,try_number,category,elapsed_seconds
what-course-are-you-going-to-take,1774758624-49e3a11b,12,,original_execution,19.020480
what-course-are-you-going-to-take,1774758624-49e3a11b,12,0,agent_call,10.411130
what-course-are-you-going-to-take,1774758624-49e3a11b,12,0,total,28.615583
what-course-are-you-going-to-take,1774758624-49e3a11b,12,1,agent_call,7.873343
what-course-are-you-going-to-take,1774758624-49e3a11b,12,1,rewrite_execution,19.041500
what-course-are-you-going-to-take,1774758624-49e3a11b,12,1,cudf_profiling,9.068616
what-course-are-you-going-to-take,1774758624-49e3a11b,12,1,total,53.669567
what-course-are-you-going-to-take,1774758624-49e3a11b,12,2,agent_call,13.727443
what-course-are-you-going-to-take,1774758624-49e3a11b,12,2,rewrite_execution,18.692231
what-course-are-you-going-to-take,1774758624-49e3a11b,12,2,cudf_profiling,5.781312
what-course-are-you-going-to-take,1774758624-49e3a11b,12,2,total,54.767806
what-course-are-you-going-to-take,1774758624-49e3a11b,12,3,agent_call,7.109950
what-course-are-you-going-to-take,1774758624-49e3a11b,12,3,total,15.860198
what-course-are-you-going-to-take,1774758624-49e3a11b,12,4,agent_call,8.367328
what-course-are-you-going-to-take,1774758624-49e3a11b,12,4,rewrite_execution,20.115475
what-course-are-you-going-to-take,1774758624-49e3a11b,12,4,cudf_profiling,15.583020
what-course-are-you-going-to-take,1774758624-49e3a11b,12,4,total,62.485730
what-course-are-you-going-to-take,1774758624-49e3a11b,13,,original_execution,14.781229
what-course-are-you-going-to-take,1774758624-49e3a11b,13,0,agent_call,6.650609
what-course-are-you-going-to-take,1774758624-49e3a11b,14,,original_execution,15.985158
what-course-are-you-going-to-take,1774758624-49e3a11b,14,0,agent_call,3.519022
what-course-are-you-going-to-take,1774758624-49e3a11b,15,,original_execution,15.015551
what-course-are-you-going-to-take,1774758624-49e3a11b,15,0,agent_call,3.694473
what-course-are-you-going-to-take,1774758624-49e3a11b,16,,original_execution,9.947120
what-course-are-you-going-to-take,1774758624-49e3a11b,16,0,agent_call,3.539702
what-course-are-you-going-to-take,1774758624-49e3a11b,17,,original_execution,10.734174
what-course-are-you-going-to-take,1774758624-49e3a11b,17,0,agent_call,1.762806
what-course-are-you-going-to-take,1774758624-49e3a11b,18,,original_execution,9.377599
what-course-are-you-going-to-take,1774758624-49e3a11b,18,0,agent_call,17.734322
what-course-are-you-going-to-take,1774758624-49e3a11b,19,,original_execution,9.355644
what-course-are-you-going-to-take,1774758624-49e3a11b,19,0,agent_call,1.184113
what-course-are-you-going-to-take,1774758624-49e3a11b,20,,original_execution,16.068449
what-course-are-you-going-to-take,1774758624-49e3a11b,20,0,agent_call,4.718872
what-course-are-you-going-to-take,1774758624-49e3a11b,20,0,rewrite_execution,9.949018
what-course-are-you-going-to-take,1774758624-49e3a11b,20,0,cudf_profiling,5.495935
what-course-are-you-going-to-take,1774758624-49e3a11b,20,0,total,29.809149
what-course-are-you-going-to-take,1774758624-49e3a11b,20,1,agent_call,9.336083
what-course-are-you-going-to-take,1774758624-49e3a11b,20,1,rewrite_execution,9.323210
what-course-are-you-going-to-take,1774758624-49e3a11b,20,1,cudf_profiling,5.329595
what-course-are-you-going-to-take,1774758624-49e3a11b,20,1,total,32.738397
what-course-are-you-going-to-take,1774758624-49e3a11b,20,2,agent_call,1.241674
what-course-are-you-going-to-take,1774759557-d9b8bf86,21,,original_execution,10.661883
what-course-are-you-going-to-take,1774759557-d9b8bf86,21,0,agent_call,1.937220
what-course-are-you-going-to-take,1774759557-d9b8bf86,22,,original_execution,11.125933
what-course-are-you-going-to-take,1774759557-d9b8bf86,22,0,agent_call,14.405589
what-course-are-you-going-to-take,1774759557-d9b8bf86,22,0,rewrite_execution,10.503320
what-course-are-you-going-to-take,1774759557-d9b8bf86,22,0,cudf_profiling,5.605591
what-course-are-you-going-to-take,1774759557-d9b8bf86,22,0,total,41.416711
what-course-are-you-going-to-take,1774759557-d9b8bf86,22,1,agent_call,4.884748
what-course-are-you-going-to-take,1774759557-d9b8bf86,23,,original_execution,8.482758
what-course-are-you-going-to-take,1774759557-d9b8bf86,23,0,agent_call,5.093018
what-course-are-you-going-to-take,1774759557-d9b8bf86,24,,original_execution,8.971395
what-course-are-you-going-to-take,1774759557-d9b8bf86,24,0,agent_call,6.332799
what-course-are-you-going-to-take,1774759557-d9b8bf86,24,0,rewrite_execution,8.966527
what-course-are-you-going-to-take,1774759557-d9b8bf86,24,0,cudf_profiling,5.587075
what-course-are-you-going-to-take,1774759557-d9b8bf86,24,0,total,29.563679
what-course-are-you-going-to-take,1774759557-d9b8bf86,24,1,agent_call,6.501909
what-course-are-you-going-to-take,1774759557-d9b8bf86,24,1,rewrite_execution,8.892928
what-course-are-you-going-to-take,1774759557-d9b8bf86,24,1,cudf_profiling,7.028509
what-course-are-you-going-to-take,1774759557-d9b8bf86,24,1,total,31.289398
what-course-are-you-going-to-take,1774759557-d9b8bf86,24,2,agent_call,4.914338
what-course-are-you-going-to-take,1774759557-d9b8bf86,25,,original_execution,8.409471
what-course-are-you-going-to-take,1774759557-d9b8bf86,25,0,agent_call,21.650331
what-course-are-you-going-to-take,1774759557-d9b8bf86,25,0,total,30.797560
what-course-are-you-going-to-take,1774759557-d9b8bf86,25,1,agent_call,44.896288
what-course-are-you-going-to-take,1774759557-d9b8bf86,25,1,total,53.958130
what-course-are-you-going-to-take,1774759557-d9b8bf86,25,2,agent_call,107.040875
what-course-are-you-going-to-take,1774759557-d9b8bf86,25,2,total,116.338043
what-course-are-you-going-to-take,1774759557-d9b8bf86,25,3,agent_call,39.252184
what-course-are-you-going-to-take,1774759557-d9b8bf86,25,3,rewrite_execution,8.552607
what-course-are-you-going-to-take,1774759557-d9b8bf86,25,3,cudf_profiling,5.605345
what-course-are-you-going-to-take,1774759557-d9b8bf86,25,3,total,62.275882
what-course-are-you-going-to-take,1774759557-d9b8bf86,25,4,agent_call,0.946948
what-course-are-you-going-to-take,1774759557-d9b8bf86,26,,original_execution,9.548152
what-course-are-you-going-to-take,1774759557-d9b8bf86,26,0,agent_call,13.229853
what-course-are-you-going-to-take,1774759557-d9b8bf86,26,0,total,22.645214
what-course-are-you-going-to-take,1774759557-d9b8bf86,26,1,agent_call,21.281075
what-course-are-you-going-to-take,1774759557-d9b8bf86,26,1,total,30.147074
what-course-are-you-going-to-take,1774759557-d9b8bf86,26,2,agent_call,26.003054
what-course-are-you-going-to-take,1774759557-d9b8bf86,26,2,total,32.027950
what-course-are-you-going-to-take,1774759557-d9b8bf86,26,3,agent_call,22.512598
what-course-are-you-going-to-take,1774759557-d9b8bf86,26,3,total,28.417554
what-course-are-you-going-to-take,1774759557-d9b8bf86,26,4,agent_call,36.837777
what-course-are-you-going-to-take,1774759557-d9b8bf86,26,4,total,42.728678
what-course-are-you-going-to-take,1774759557-d9b8bf86,27,,original_execution,8.711986
what-course-are-you-going-to-take,1774759557-d9b8bf86,27,0,agent_call,3.653345
what-course-are-you-going-to-take,1774759557-d9b8bf86,28,,original_execution,10.399229
what-course-are-you-going-to-take,1774759557-d9b8bf86,28,0,agent_call,4.993292
what-course-are-you-going-to-take,1774759557-d9b8bf86,28,0,total,14.533849
what-course-are-you-going-to-take,1774759557-d9b8bf86,28,1,agent_call,58.979979
what-course-are-you-going-to-take,1774759557-d9b8bf86,28,1,rewrite_execution,10.470419
what-course-are-you-going-to-take,1774759557-d9b8bf86,28,1,cudf_profiling,5.298349
what-course-are-you-going-to-take,1774759557-d9b8bf86,28,1,total,84.629863
what-course-are-you-going-to-take,1774759557-d9b8bf86,28,2,agent_call,11.076312
what-course-are-you-going-to-take,1774759557-d9b8bf86,28,2,total,20.888417
what-course-are-you-going-to-take,1774759557-d9b8bf86,28,3,agent_call,38.212018
what-course-are-you-going-to-take,1774759557-d9b8bf86,28,3,rewrite_execution,10.242636
what-course-are-you-going-to-take,1774759557-d9b8bf86,28,3,cudf_profiling,5.174184
what-course-are-you-going-to-take,1774759557-d9b8bf86,28,3,total,63.312162
what-course-are-you-going-to-take,1774759557-d9b8bf86,28,4,agent_call,0.892819
what-course-are-you-going-to-take,1774759557-d9b8bf86,29,,original_execution,8.433291
what-course-are-you-going-to-take,1774759557-d9b8bf86,29,0,agent_call,8.342530
what-course-are-you-going-to-take,1774759557-d9b8bf86,29,0,rewrite_execution,9.545891
what-course-are-you-going-to-take,1774759557-d9b8bf86,29,0,cudf_profiling,5.173643
what-course-are-you-going-to-take,1774759557-d9b8bf86,29,0,total,31.907463
what-course-are-you-going-to-take,1774759557-d9b8bf86,29,1,agent_call,15.402014
what-course-are-you-going-to-take,1774759557-d9b8bf86,29,1,rewrite_execution,9.959734
what-course-are-you-going-to-take,1774759557-d9b8bf86,29,1,cudf_profiling,5.226600
what-course-are-you-going-to-take,1774759557-d9b8bf86,29,1,total,40.156739
what-course-are-you-going-to-take,1774759557-d9b8bf86,29,2,agent_call,30.579103
what-course-are-you-going-to-take,1774759557-d9b8bf86,30,,original_execution,10.382323
what-course-are-you-going-to-take,1774759557-d9b8bf86,30,0,agent_call,17.154378
what-course-are-you-going-to-take,1774759557-d9b8bf86,30,0,rewrite_execution,10.777327
what-course-are-you-going-to-take,1774759557-d9b8bf86,30,0,cudf_profiling,5.534258
what-course-are-you-going-to-take,1774759557-d9b8bf86,30,0,total,42.846959
what-course-are-you-going-to-take,1774759557-d9b8bf86,30,1,agent_call,7.724934
what-course-are-you-going-to-take,1774759557-d9b8bf86,30,1,rewrite_execution,11.209809
what-course-are-you-going-to-take,1774759557-d9b8bf86,30,1,cudf_profiling,5.576503
what-course-are-you-going-to-take,1774759557-d9b8bf86,30,1,total,34.952764
what-course-are-you-going-to-take,1774759557-d9b8bf86,30,2,agent_call,13.290916
what-course-are-you-going-to-take,1774759557-d9b8bf86,31,,original_execution,10.193957
what-course-are-you-going-to-take,1774759557-d9b8bf86,31,0,agent_call,14.670249
what-course-are-you-going-to-take,1774759557-d9b8bf86,31,0,rewrite_execution,9.956338
what-course-are-you-going-to-take,1774759557-d9b8bf86,31,0,cudf_profiling,5.677998
what-course-are-you-going-to-take,1774759557-d9b8bf86,31,0,total,40.526257
what-course-are-you-going-to-take,1774759557-d9b8bf86,31,1,agent_call,12.517217
what-course-are-you-going-to-take,1774759557-d9b8bf86,31,1,rewrite_execution,9.811626
what-course-are-you-going-to-take,1774759557-d9b8bf86,31,1,cudf_profiling,5.524973
what-course-are-you-going-to-take,1774759557-d9b8bf86,31,1,total,38.096831
what-course-are-you-going-to-take,1774759557-d9b8bf86,31,2,agent_call,11.590194
what-course-are-you-going-to-take,1774759557-d9b8bf86,31,2,rewrite_execution,10.332517
what-course-are-you-going-to-take,1774759557-d9b8bf86,31,2,cudf_profiling,5.640561
what-course-are-you-going-to-take,1774759557-d9b8bf86,31,2,total,38.144642
what-course-are-you-going-to-take,1774759557-d9b8bf86,31,3,agent_call,5.175951
what-course-are-you-going-to-take,1774759557-d9b8bf86,32,,original_execution,10.311593
what-course-are-you-going-to-take,1774759557-d9b8bf86,32,0,agent_call,11.114421
what-course-are-you-going-to-take,1774759557-d9b8bf86,32,0,rewrite_execution,9.940873
what-course-are-you-going-to-take,1774759557-d9b8bf86,32,0,cudf_profiling,5.297389
what-course-are-you-going-to-take,1774759557-d9b8bf86,32,0,total,36.488673
what-course-are-you-going-to-take,1774759557-d9b8bf86,32,1,agent_call,6.915232
what-course-are-you-going-to-take,1774759557-d9b8bf86,32,1,rewrite_execution,10.089037
what-course-are-you-going-to-take,1774759557-d9b8bf86,32,1,cudf_profiling,5.595253
what-course-are-you-going-to-take,1774759557-d9b8bf86,32,1,total,32.510141
what-course-are-you-going-to-take,1774759557-d9b8bf86,32,2,agent_call,10.091609
what-course-are-you-going-to-take,1774759557-d9b8bf86,33,,original_execution,10.054949
what-course-are-you-going-to-take,1774759557-d9b8bf86,33,0,agent_call,12.698612
what-course-are-you-going-to-take,1774759557-d9b8bf86,33,0,rewrite_execution,10.435059
what-course-are-you-going-to-take,1774759557-d9b8bf86,33,0,cudf_profiling,5.525965
what-course-are-you-going-to-take,1774759557-d9b8bf86,33,0,total,38.738570
what-course-are-you-going-to-take,1774759557-d9b8bf86,33,1,agent_call,12.062100
what-course-are-you-going-to-take,1774759557-d9b8bf86,33,1,rewrite_execution,10.343932
what-course-are-you-going-to-take,1774759557-d9b8bf86,33,1,cudf_profiling,5.572677
what-course-are-you-going-to-take,1774759557-d9b8bf86,33,1,total,37.989871
what-course-are-you-going-to-take,1774759557-d9b8bf86,33,2,agent_call,8.955832
what-course-are-you-going-to-take,1774759557-d9b8bf86,33,2,rewrite_execution,10.277646
what-course-are-you-going-to-take,1774759557-d9b8bf86,33,2,cudf_profiling,5.650016
what-course-are-you-going-to-take,1774759557-d9b8bf86,33,2,total,35.001031
what-course-are-you-going-to-take,1774759557-d9b8bf86,33,3,agent_call,10.955803
what-course-are-you-going-to-take,1774759557-d9b8bf86,34,,original_execution,10.099986
what-course-are-you-going-to-take,1774759557-d9b8bf86,34,0,agent_call,12.198372
what-course-are-you-going-to-take,1774759557-d9b8bf86,34,0,rewrite_execution,9.951394
what-course-are-you-going-to-take,1774759557-d9b8bf86,34,0,cudf_profiling,5.315884
what-course-are-you-going-to-take,1774759557-d9b8bf86,34,0,total,38.014942
what-course-are-you-going-to-take,1774759557-d9b8bf86,34,1,agent_call,10.499811
what-course-are-you-going-to-take,1774759557-d9b8bf86,34,1,rewrite_execution,10.087923
what-course-are-you-going-to-take,1774759557-d9b8bf86,34,1,cudf_profiling,5.645317
what-course-are-you-going-to-take,1774759557-d9b8bf86,34,1,total,36.276862
what-course-are-you-going-to-take,1774759557-d9b8bf86,34,2,agent_call,29.396057
what-course-are-you-going-to-take,1774759557-d9b8bf86,34,2,total,40.096055
what-course-are-you-going-to-take,1774759557-d9b8bf86,34,3,agent_call,35.447228
what-course-are-you-going-to-take,1774759557-d9b8bf86,34,3,rewrite_execution,11.023486
what-course-are-you-going-to-take,1774759557-d9b8bf86,34,3,cudf_profiling,5.502641
what-course-are-you-going-to-take,1774759557-d9b8bf86,34,3,total,61.936115
what-course-are-you-going-to-take,1774759557-d9b8bf86,34,4,agent_call,0.986109
what-course-are-you-going-to-take,1774759557-d9b8bf86,35,,original_execution,10.491718
what-course-are-you-going-to-take,1774759557-d9b8bf86,35,0,agent_call,27.661378
what-course-are-you-going-to-take,1774759557-d9b8bf86,35,0,rewrite_execution,10.590240
what-course-are-you-going-to-take,1774759557-d9b8bf86,35,0,cudf_profiling,5.680321
what-course-are-you-going-to-take,1774759557-d9b8bf86,35,0,total,53.969389
what-course-are-you-going-to-take,1774759557-d9b8bf86,35,1,agent_call,14.370439
what-course-are-you-going-to-take,1774759557-d9b8bf86,35,1,rewrite_execution,10.015504
what-course-are-you-going-to-take,1774759557-d9b8bf86,35,1,cudf_profiling,5.609004
what-course-are-you-going-to-take,1774759557-d9b8bf86,35,1,total,39.953827
what-course-are-you-going-to-take,1774759557-d9b8bf86,35,2,agent_call,10.491651
what-course-are-you-going-to-take,1774759557-d9b8bf86,36,,original_execution,10.572618
what-course-are-you-going-to-take,1774759557-d9b8bf86,36,0,agent_call,13.456469
what-course-are-you-going-to-take,1774759557-d9b8bf86,36,0,rewrite_execution,10.270049
what-course-are-you-going-to-take,1774759557-d9b8bf86,36,0,cudf_profiling,5.372143
what-course-are-you-going-to-take,1774759557-d9b8bf86,36,0,total,39.328562
what-course-are-you-going-to-take,1774759557-d9b8bf86,36,1,agent_call,5.505265
what-course-are-you-going-to-take,1774759557-d9b8bf86,36,1,total,13.673448
what-course-are-you-going-to-take,1774759557-d9b8bf86,36,2,agent_call,12.333115
what-course-are-you-going-to-take,1774759557-d9b8bf86,36,2,rewrite_execution,10.039548
what-course-are-you-going-to-take,1774759557-d9b8bf86,36,2,cudf_profiling,5.273900
what-course-are-you-going-to-take,1774759557-d9b8bf86,36,2,total,37.501219
what-course-are-you-going-to-take,1774759557-d9b8bf86,36,3,agent_call,10.807594
what-course-are-you-going-to-take,1774759557-d9b8bf86,36,3,rewrite_execution,10.183825
what-course-are-you-going-to-take,1774759557-d9b8bf86,36,3,cudf_profiling,5.191155
what-course-are-you-going-to-take,1774759557-d9b8bf86,36,3,total,36.322434
what-course-are-you-going-to-take,1774759557-d9b8bf86,36,4,agent_call,0.953660
what-course-are-you-going-to-take,1774759557-d9b8bf86,37,,original_execution,10.135371
what-course-are-you-going-to-take,1774759557-d9b8bf86,37,0,agent_call,16.245786
what-course-are-you-going-to-take,1774759557-d9b8bf86,37,0,rewrite_execution,10.597950
what-course-are-you-going-to-take,1774759557-d9b8bf86,37,0,cudf_profiling,5.649665
what-course-are-you-going-to-take,1774759557-d9b8bf86,37,0,total,42.837684
what-course-are-you-going-to-take,1774759557-d9b8bf86,37,1,agent_call,11.950463
what-course-are-you-going-to-take,1774759557-d9b8bf86,38,,original_execution,10.883135
what-course-are-you-going-to-take,1774759557-d9b8bf86,38,0,agent_call,11.018645
what-course-are-you-going-to-take,1774759557-d9b8bf86,38,0,rewrite_execution,10.525558
what-course-are-you-going-to-take,1774759557-d9b8bf86,38,0,cudf_profiling,5.359772
what-course-are-you-going-to-take,1774759557-d9b8bf86,38,0,total,37.261643
what-course-are-you-going-to-take,1774759557-d9b8bf86,38,1,agent_call,17.147927
what-course-are-you-going-to-take,1774759557-d9b8bf86,38,1,total,25.466269
what-course-are-you-going-to-take,1774759557-d9b8bf86,38,2,agent_call,39.639767
what-course-are-you-going-to-take,1774759557-d9b8bf86,38,2,rewrite_execution,10.549767
what-course-are-you-going-to-take,1774759557-d9b8bf86,38,2,cudf_profiling,5.788979
what-course-are-you-going-to-take,1774759557-d9b8bf86,38,2,total,66.710383
what-course-are-you-going-to-take,1774759557-d9b8bf86,38,3,agent_call,9.889068
what-course-are-you-going-to-take,1774759557-d9b8bf86,39,,original_execution,11.899252
what-course-are-you-going-to-take,1774759557-d9b8bf86,39,0,agent_call,11.699625
what-course-are-you-going-to-take,1774759557-d9b8bf86,39,0,total,23.749164
what-course-are-you-going-to-take,1774759557-d9b8bf86,39,1,agent_call,13.321000
what-course-are-you-going-to-take,1774759557-d9b8bf86,39,1,rewrite_execution,10.751524
what-course-are-you-going-to-take,1774759557-d9b8bf86,39,1,cudf_profiling,5.564533
what-course-are-you-going-to-take,1774759557-d9b8bf86,39,1,total,40.369648
what-course-are-you-going-to-take,1774759557-d9b8bf86,39,2,agent_call,11.695195
what-course-are-you-going-to-take,1774759557-d9b8bf86,39,2,total,22.474739
what-course-are-you-going-to-take,1774759557-d9b8bf86,39,3,agent_call,13.882920
what-course-are-you-going-to-take,1774759557-d9b8bf86,39,3,total,25.931669
what-course-are-you-going-to-take,1774759557-d9b8bf86,39,4,agent_call,12.959017
what-course-are-you-going-to-take,1774759557-d9b8bf86,39,4,rewrite_execution,10.714672
what-course-are-you-going-to-take,1774759557-d9b8bf86,39,4,cudf_profiling,5.782520
what-course-are-you-going-to-take,1774759557-d9b8bf86,39,4,total,40.291145
what-course-are-you-going-to-take,1774759557-d9b8bf86,40,,original_execution,11.158625
what-course-are-you-going-to-take,1774759557-d9b8bf86,40,0,agent_call,21.804265
what-course-are-you-going-to-take,1774759557-d9b8bf86,40,0,rewrite_execution,10.903535
what-course-are-you-going-to-take,1774759557-d9b8bf86,40,0,cudf_profiling,5.762241
what-course-are-you-going-to-take,1774759557-d9b8bf86,40,0,total,49.366673
what-course-are-you-going-to-take,1774759557-d9b8bf86,40,1,agent_call,11.540308
what-course-are-you-going-to-take,1774759557-d9b8bf86,40,1,rewrite_execution,11.169163
what-course-are-you-going-to-take,1774759557-d9b8bf86,40,1,cudf_profiling,5.623495
what-course-are-you-going-to-take,1774759557-d9b8bf86,40,1,total,39.023045
what-course-are-you-going-to-take,1774759557-d9b8bf86,40,2,agent_call,18.285488
what-course-are-you-going-to-take,1774759557-d9b8bf86,41,,original_execution,11.357963
what-course-are-you-going-to-take,1774759557-d9b8bf86,41,0,agent_call,11.505388
what-course-are-you-going-to-take,1774759557-d9b8bf86,41,0,total,22.969364
what-course-are-you-going-to-take,1774759557-d9b8bf86,41,1,agent_call,34.223489
what-course-are-you-going-to-take,1774759557-d9b8bf86,41,1,rewrite_execution,10.952867
what-course-are-you-going-to-take,1774759557-d9b8bf86,41,1,cudf_profiling,5.712142
what-course-are-you-going-to-take,1774759557-d9b8bf86,41,1,total,61.721858
what-course-are-you-going-to-take,1774759557-d9b8bf86,41,2,agent_call,1.353282
what-course-are-you-going-to-take,1774759557-d9b8bf86,42,,original_execution,11.452962
what-course-are-you-going-to-take,1774759557-d9b8bf86,42,0,agent_call,11.278082
what-course-are-you-going-to-take,1774759557-d9b8bf86,42,0,total,22.527146
what-course-are-you-going-to-take,1774759557-d9b8bf86,42,1,agent_call,21.116772
what-course-are-you-going-to-take,1774759557-d9b8bf86,42,1,rewrite_execution,11.008737
what-course-are-you-going-to-take,1774759557-d9b8bf86,42,1,cudf_profiling,5.961906
what-course-are-you-going-to-take,1774759557-d9b8bf86,42,1,total,49.062931
what-course-are-you-going-to-take,1774759557-d9b8bf86,42,2,agent_call,15.842068
what-course-are-you-going-to-take,1774759557-d9b8bf86,42,2,total,27.890310
what-course-are-you-going-to-take,1774759557-d9b8bf86,42,3,agent_call,24.323158
what-course-are-you-going-to-take,1774759557-d9b8bf86,42,3,rewrite_execution,10.905063
what-course-are-you-going-to-take,1774759557-d9b8bf86,42,3,cudf_profiling,5.520331
what-course-are-you-going-to-take,1774759557-d9b8bf86,42,3,total,51.500855
what-course-are-you-going-to-take,1774759557-d9b8bf86,42,4,agent_call,0.774287
what-course-are-you-going-to-take,1774759557-d9b8bf86,43,,original_execution,11.541306
what-course-are-you-going-to-take,1774759557-d9b8bf86,43,0,agent_call,7.424856
what-course-are-you-going-to-take,1774759557-d9b8bf86,43,0,total,19.472524
what-course-are-you-going-to-take,1774759557-d9b8bf86,43,1,agent_call,16.245787
what-course-are-you-going-to-take,1774759557-d9b8bf86,43,1,total,26.888880
what-course-are-you-going-to-take,1774759557-d9b8bf86,43,2,agent_call,59.796941
what-course-are-you-going-to-take,1774759557-d9b8bf86,43,2,total,71.845206
what-course-are-you-going-to-take,1774759557-d9b8bf86,43,3,agent_call,19.563422
what-course-are-you-going-to-take,1774759557-d9b8bf86,43,3,total,30.923342
what-course-are-you-going-to-take,1774759557-d9b8bf86,43,4,agent_call,15.535308
what-course-are-you-going-to-take,1774759557-d9b8bf86,43,4,total,26.052436
what-course-are-you-going-to-take,1774759557-d9b8bf86,44,,original_execution,11.743543
what-course-are-you-going-to-take,1774759557-d9b8bf86,44,0,agent_call,8.580414
what-course-are-you-going-to-take,1774759557-d9b8bf86,44,0,rewrite_execution,10.019449
what-course-are-you-going-to-take,1774759557-d9b8bf86,44,0,cudf_profiling,5.630074
what-course-are-you-going-to-take,1774759557-d9b8bf86,44,0,total,34.344855
what-course-are-you-going-to-take,1774759557-d9b8bf86,44,1,agent_call,8.983124
what-course-are-you-going-to-take,1774759557-d9b8bf86,44,1,rewrite_execution,10.094744
what-course-are-you-going-to-take,1774759557-d9b8bf86,44,1,cudf_profiling,5.581939
what-course-are-you-going-to-take,1774759557-d9b8bf86,44,1,total,34.973650
what-course-are-you-going-to-take,1774759557-d9b8bf86,44,2,agent_call,8.787760
what-course-are-you-going-to-take,1774759557-d9b8bf86,45,,original_execution,11.377236
what-course-are-you-going-to-take,1774759557-d9b8bf86,45,0,agent_call,7.912594
what-course-are-you-going-to-take,1774759557-d9b8bf86,45,0,rewrite_execution,10.209674
what-course-are-you-going-to-take,1774759557-d9b8bf86,45,0,cudf_profiling,5.612825
what-course-are-you-going-to-take,1774759557-d9b8bf86,45,0,total,33.893175
