benchmark_name,run_id,cell_index,try_number,category,prompt_tokens,response_tokens,total_tokens
what-course-are-you-going-to-take,1774759557-d9b8bf86,34,0,new_code_call,561,894,1455
what-course-are-you-going-to-take,1774759557-d9b8bf86,34,1,manager_decision,581,32,613
what-course-are-you-going-to-take,1774759557-d9b8bf86,34,1,optimizer_call,587,1056,1643
what-course-are-you-going-to-take,1774759557-d9b8bf86,34,2,manager_decision,565,60,625
what-course-are-you-going-to-take,1774759557-d9b8bf86,34,2,optimizer_call,571,4308,4879
what-course-are-you-going-to-take,1774759557-d9b8bf86,34,3,manager_decision,624,29,653
what-course-are-you-going-to-take,1774759557-d9b8bf86,34,3,repair_call,592,5475,6067
what-course-are-you-going-to-take,1774759557-d9b8bf86,34,4,manager_decision,620,57,677
what-course-are-you-going-to-take,1774759557-d9b8bf86,35,0,manager_decision,515,69,584
what-course-are-you-going-to-take,1774759557-d9b8bf86,35,0,new_code_call,609,3539,4148
what-course-are-you-going-to-take,1774759557-d9b8bf86,35,1,manager_decision,677,46,723
what-course-are-you-going-to-take,1774759557-d9b8bf86,35,1,optimizer_call,635,1537,2172
what-course-are-you-going-to-take,1774759557-d9b8bf86,35,2,manager_decision,680,51,731
what-course-are-you-going-to-take,1774759557-d9b8bf86,35,2,optimizer_call,638,870,1508
what-course-are-you-going-to-take,1774759557-d9b8bf86,36,0,manager_decision,466,44,510
what-course-are-you-going-to-take,1774759557-d9b8bf86,36,0,new_code_call,560,1309,1869
what-course-are-you-going-to-take,1774759557-d9b8bf86,36,1,manager_decision,594,59,653
what-course-are-you-going-to-take,1774759557-d9b8bf86,36,1,optimizer_call,601,295,896
what-course-are-you-going-to-take,1774759557-d9b8bf86,36,2,manager_decision,636,73,709
what-course-are-you-going-to-take,1774759557-d9b8bf86,36,2,new_code_call,560,1543,2103
what-course-are-you-going-to-take,1774759557-d9b8bf86,36,3,manager_decision,594,59,653
what-course-are-you-going-to-take,1774759557-d9b8bf86,36,3,optimizer_call,601,671,1272
what-course-are-you-going-to-take,1774759557-d9b8bf86,36,4,manager_decision,563,36,599
what-course-are-you-going-to-take,1774759557-d9b8bf86,37,0,manager_decision,514,47,561
what-course-are-you-going-to-take,1774759557-d9b8bf86,37,0,new_code_call,608,2459,3067
what-course-are-you-going-to-take,1774759557-d9b8bf86,37,1,manager_decision,678,35,713
what-course-are-you-going-to-take,1774759557-d9b8bf86,37,1,optimizer_call,637,1158,1795
what-course-are-you-going-to-take,1774759557-d9b8bf86,38,0,manager_decision,484,58,542
what-course-are-you-going-to-take,1774759557-d9b8bf86,38,0,new_code_call,578,1116,1694
what-course-are-you-going-to-take,1774759557-d9b8bf86,38,1,manager_decision,633,37,670
what-course-are-you-going-to-take,1774759557-d9b8bf86,38,1,optimizer_call,624,2244,2868
what-course-are-you-going-to-take,1774759557-d9b8bf86,38,2,manager_decision,706,41,747
what-course-are-you-going-to-take,1774759557-d9b8bf86,38,2,repair_call,674,4829,5503
what-course-are-you-going-to-take,1774759557-d9b8bf86,38,3,manager_decision,639,45,684
what-course-are-you-going-to-take,1774759557-d9b8bf86,38,3,optimizer_call,630,774,1404
what-course-are-you-going-to-take,1774759557-d9b8bf86,39,0,manager_decision,529,62,591
what-course-are-you-going-to-take,1774759557-d9b8bf86,39,0,new_code_call,623,1194,1817
what-course-are-you-going-to-take,1774759557-d9b8bf86,39,1,manager_decision,697,57,754
what-course-are-you-going-to-take,1774759557-d9b8bf86,39,1,repair_call,665,1718,2383
what-course-are-you-going-to-take,1774759557-d9b8bf86,39,2,manager_decision,803,58,861
what-course-are-you-going-to-take,1774759557-d9b8bf86,39,2,optimizer_call,747,1354,2101
what-course-are-you-going-to-take,1774759557-d9b8bf86,39,3,manager_decision,763,37,800
what-course-are-you-going-to-take,1774759557-d9b8bf86,39,3,new_code_call,623,1813,2436
what-course-are-you-going-to-take,1774759557-d9b8bf86,39,4,manager_decision,783,45,828
what-course-are-you-going-to-take,1774759557-d9b8bf86,39,4,new_code_call,623,2093,2716
what-course-are-you-going-to-take,1774759557-d9b8bf86,40,0,manager_decision,516,54,570
what-course-are-you-going-to-take,1774759557-d9b8bf86,40,0,new_code_call,610,3598,4208
what-course-are-you-going-to-take,1774759557-d9b8bf86,40,1,manager_decision,692,39,731
what-course-are-you-going-to-take,1774759557-d9b8bf86,40,1,optimizer_call,649,1153,1802
what-course-are-you-going-to-take,1774759557-d9b8bf86,40,2,manager_decision,664,52,716
what-course-are-you-going-to-take,1774759557-d9b8bf86,40,2,optimizer_call,621,3111,3732
what-course-are-you-going-to-take,1774759557-d9b8bf86,41,0,manager_decision,492,50,542
what-course-are-you-going-to-take,1774759557-d9b8bf86,41,0,new_code_call,586,1465,2051
what-course-are-you-going-to-take,1774759557-d9b8bf86,41,1,manager_decision,5666,29,5695
what-course-are-you-going-to-take,1774759557-d9b8bf86,41,1,repair_call,5634,5134,10768
what-course-are-you-going-to-take,1774759557-d9b8bf86,41,2,manager_decision,611,48,659
what-course-are-you-going-to-take,1774759557-d9b8bf86,42,0,manager_decision,540,33,573
what-course-are-you-going-to-take,1774759557-d9b8bf86,42,0,new_code_call,634,1257,1891
what-course-are-you-going-to-take,1774759557-d9b8bf86,42,1,manager_decision,1885,34,1919
what-course-are-you-going-to-take,1774759557-d9b8bf86,42,1,repair_call,1853,3002,4855
what-course-are-you-going-to-take,1774759557-d9b8bf86,42,2,manager_decision,862,46,908
what-course-are-you-going-to-take,1774759557-d9b8bf86,42,2,optimizer_call,800,1703,2503
what-course-are-you-going-to-take,1774759557-d9b8bf86,42,3,manager_decision,910,45,955
what-course-are-you-going-to-take,1774759557-d9b8bf86,42,3,repair_call,878,3723,4601
what-course-are-you-going-to-take,1774759557-d9b8bf86,42,4,manager_decision,788,34,822
what-course-are-you-going-to-take,1774759557-d9b8bf86,43,0,manager_decision,495,24,519
what-course-are-you-going-to-take,1774759557-d9b8bf86,43,0,new_code_call,589,411,1000
what-course-are-you-going-to-take,1774759557-d9b8bf86,43,1,manager_decision,593,44,637
what-course-are-you-going-to-take,1774759557-d9b8bf86,43,1,repair_call,561,2105,2666
what-course-are-you-going-to-take,1774759557-d9b8bf86,43,2,manager_decision,5684,50,5734
what-course-are-you-going-to-take,1774759557-d9b8bf86,43,2,repair_call,5652,9409,15061
what-course-are-you-going-to-take,1774759557-d9b8bf86,43,3,manager_decision,659,55,714
what-course-are-you-going-to-take,1774759557-d9b8bf86,43,3,new_code_call,589,2409,2998
what-course-are-you-going-to-take,1774759557-d9b8bf86,43,4,manager_decision,599,35,634
what-course-are-you-going-to-take,1774759557-d9b8bf86,43,4,new_code_call,589,1917,2506
what-course-are-you-going-to-take,1774759557-d9b8bf86,44,0,manager_decision,514,38,552
what-course-are-you-going-to-take,1774759557-d9b8bf86,44,0,new_code_call,608,981,1589
what-course-are-you-going-to-take,1774759557-d9b8bf86,44,1,manager_decision,688,39,727
what-course-are-you-going-to-take,1774759557-d9b8bf86,44,1,optimizer_call,647,1449,2096
what-course-are-you-going-to-take,1774759557-d9b8bf86,44,2,manager_decision,660,34,694
what-course-are-you-going-to-take,1774759557-d9b8bf86,44,2,optimizer_call,619,978,1597
what-course-are-you-going-to-take,1774759557-d9b8bf86,45,0,manager_decision,485,45,530
what-course-are-you-going-to-take,1774759557-d9b8bf86,45,0,new_code_call,579,589,1168
what-course-are-you-going-to-take,1774759557-d9b8bf86,45,1,manager_decision,616,44,660
what-course-are-you-going-to-take,1774759557-d9b8bf86,45,1,optimizer_call,605,1277,1882
what-course-are-you-going-to-take,1774759557-d9b8bf86,45,2,manager_decision,613,37,650
what-course-are-you-going-to-take,1774759557-d9b8bf86,45,2,optimizer_call,602,378,980
what-course-are-you-going-to-take,1774759557-d9b8bf86,46,0,manager_decision,528,27,555
what-course-are-you-going-to-take,1774759557-d9b8bf86,46,0,new_code_call,622,1793,2415
what-course-are-you-going-to-take,1774759557-d9b8bf86,46,1,manager_decision,750,45,795
what-course-are-you-going-to-take,1774759557-d9b8bf86,46,1,optimizer_call,693,1954,2647
what-course-are-you-going-to-take,1774759557-d9b8bf86,46,2,manager_decision,743,42,785
what-course-are-you-going-to-take,1774759557-d9b8bf86,46,2,optimizer_call,686,783,1469
what-course-are-you-going-to-take,1774759557-d9b8bf86,46,3,manager_decision,783,49,832
what-course-are-you-going-to-take,1774759557-d9b8bf86,46,3,repair_call,751,1766,2517
what-course-are-you-going-to-take,1774759557-d9b8bf86,46,4,manager_decision,759,40,799
what-course-are-you-going-to-take,1774759557-d9b8bf86,46,4,optimizer_call,702,2588,3290
